0.0;0.263771952622937
1.0;0.2661722694132065
2.0;0.33545360140946245
3.0;0.3171002496070235
4.0;0.36639680264880814
5.0;0.25152475746328906
6.0;0.24931163335039985
7.0;0.2961628732655846
8.0;0.36663277218186174
9.0;0.23818569447334548
10.0;0.22777567356707984
11.0;0.2642408252781562
12.0;0.366923858384468
13.0;0.21943011968840354
14.0;0.1980145795400895
15.0;0.2357759627920932
16.0;0.3709130296769727
17.0;0.19798878314090826
18.0;0.15771630076364873
19.0;0.15450125487801875
20.0;0.25681629424233277
21.0;0.372369918654038
22.0;0.17226080693974344
23.0;0.1585908139297484
24.0;0.3047291250274301
25.0;0.14216048599243122
26.0;0.094030702351282
27.0;0.08822537239873612
28.0;0.1509589186899695
29.0;0.29389983241858675
30.0;0.22448451212725895
31.0;0.15270120418149216
32.0;0.25707229100633766
33.0;0.1187631606773241
34.0;0.2066850106138546
35.0;0.23923974472988635
36.0;0.07838147018328556
37.0;0.16316316786994367
38.0;0.22138742623829166
39.0;0.03548374177188174
40.0;0.040027294357209586
41.0;0.052570762788012274
42.0;0.08517923377967948
43.0;0.1227706976461605
44.0;0.12399091886439485
45.0;0.14501355195762194
46.0;0.09909669036351235
47.0;0.09330575726512112
48.0;0.07947667870313513
49.0;0.04932747519616755
50.0;0.03161216391243701
51.0;0.01176031230914475
52.0;0.009727993118800534
